5,4,0.0001,0.225977239084985
20,4,0.0001,0.16133982664164
35,4,0.0001,0.264739657250988
50,4,0.0001,0.102809443147309
65,4,0.0001,0.241739344412398
80,4,0.0001,0.0856157197576645
95,4,0.0001,0.294415449648247
5,8,0.0001,0.217463832806849
20,8,0.0001,0.294555654748279
35,8,0.0001,0.415785377466465
50,8,0.0001,0.493160470936532
65,8,0.0001,0.499177844923622
80,8,0.0001,0.340148064215843
95,8,0.0001,0.481092340795678
5,16,0.0001,0.151687611591814
20,16,0.0001,0.500076302095256
35,16,0.0001,0.484797761296525
50,16,0.0001,0.500268011109585
65,16,0.0001,0.499758694623754
80,16,0.0001,0.490591951654992
95,16,0.0001,0.499549817637992
5,32,0.0001,0.21889449709289
20,32,0.0001,0.500012399090479
35,32,0.0001,0.428305597521708
50,32,0.0001,0.499215042195059
65,32,0.0001,0.500589433685849
80,32,0.0001,0.497907415037617
95,32,0.0001,0.499059576675976
5,64,0.0001,0.201318309450778
20,64,0.0001,0.393134146713669
35,64,0.0001,0.464445131163302
50,64,0.0001,0.499971386714279
65,64,0.0001,0.462905736391521
80,64,0.0001,0.499975201819042
95,64,0.0001,0.50092039402402
5,128,0.0001,0.248175426147202
20,128,0.0001,0.443565062796624
35,128,0.0001,0.42540897923057
50,128,0.0001,0.499977109371423
65,128,0.0001,0.428585053945581
80,128,0.0001,0.500437783271529
95,128,0.0001,0.500172633490516
5,4,0.001,0.220869767583818
20,4,0.001,0.211245212043523
35,4,0.001,0.211208968548276
50,4,0.001,0.133151925101863
65,4,0.001,0.209667666224115
80,4,0.001,0.232365632010255
95,4,0.001,0.157449373559798
5,8,0.001,0.170951029315265
20,8,0.001,0.407302492026431
35,8,0.001,0.456702376047246
50,8,0.001,0.498456790123457
65,8,0.001,0.288119573013475
80,8,0.001,0.499964710280944
95,8,0.001,0.499989508461902
5,16,0.001,0.173667383906362
20,16,0.001,0.42222145920127
35,16,0.001,0.490023501045339
50,16,0.001,0.499483053304644
65,16,0.001,0.49034110851684
80,16,0.001,0.499788261685666
95,16,0.001,0.499492591066551
5,32,0.001,0.211381602038792
20,32,0.001,0.342329350363961
35,32,0.001,0.499090097514078
50,32,0.001,0.500699117947779
65,32,0.001,0.465339773230173
80,32,0.001,0.500712470814449
95,32,0.001,0.499346663309374
5,64,0.001,0.181005737917563
20,64,0.001,0.498867867661646
35,64,0.001,0.424102305849319
50,64,0.001,0.431331929374781
65,64,0.001,0.499878870423782
80,64,0.001,0.431202215812846
95,64,0.001,0.44709021959743
5,128,0.001,0.226928153947107
20,128,0.001,0.463190915472539
35,128,0.001,0.500076302095256
50,128,0.001,0.500460673900105
65,128,0.001,0.50009633139526
80,128,0.001,0.500462581452487
95,128,0.001,0.500711517038258
5,4,0.01,0.160644523798624
20,4,0.01,0.195314288330358
35,4,0.01,0.133149063773291
50,4,0.01,0.396904423995483
65,4,0.01,0.206673762761525
80,4,0.01,0.0875232721390529
95,4,0.01,0.285080842069923
5,8,0.01,0.161989348227502
20,8,0.01,0.279228471363824
35,8,0.01,0.499034778495017
50,8,0.01,0.478769895771338
65,8,0.01,0.499194059118863
80,8,0.01,0.499777770147568
95,8,0.01,0.412858238337225
5,16,0.01,0.195341947839888
20,16,0.01,0.499591783790383
35,16,0.01,0.497177776251736
50,16,0.01,0.500812617314471
65,16,0.01,0.499946588533321
80,16,0.01,0.499187382685529
95,16,0.01,0.499048131361687
5,32,0.01,0.171610088663035
20,32,0.01,0.430607059469853
35,32,0.01,0.423551023211097
50,32,0.01,0.49912061835218
65,32,0.01,0.500223183628622
80,32,0.01,0.49913397121885
95,32,0.01,0.498523554456805
5,64,0.01,0.161488615727388
20,64,0.01,0.38721405789803
35,64,0.01,0.499981878252377
50,64,0.01,0.464778952830045
65,64,0.01,0.425508171954402
80,64,0.01,0.501109241709777
95,64,0.01,0.49971195959041
5,128,0.01,0.0807142639136871
20,128,0.01,0.433067802041844
35,128,0.01,0.499668085885638
50,128,0.01,0.499473515542737
65,128,0.01,0.469442918402539
80,128,0.01,0.500186940133376
95,128,0.01,0.466609249339987
5,4,0.1,0.187752750690534
20,4,0.1,0.218213500892735
35,4,0.1,0.193908422225274
50,4,0.1,0.19031650109112
65,4,0.1,0.21813910634986
80,4,0.1,0.164140113537518
95,4,0.1,0.176091882983107
5,8,0.1,0.270326878176075
20,8,0.1,0.330206854980238
35,8,0.1,0.499094866395031
50,8,0.1,0.49943727204749
65,8,0.1,0.499640426376108
80,8,0.1,0.458748225976285
95,8,0.1,0.499112988142654
5,16,0.1,0.234259831524974
20,16,0.1,0.341373666620885
35,16,0.1,0.476800347937554
50,16,0.1,0.498456790123457
65,16,0.1,0.478694547452273
80,16,0.1,0.500328099009599
95,16,0.1,0.479180973309527
5,32,0.1,0.257489050649331
20,32,0.1,0.500767789833509
35,32,0.1,0.425551091882983
50,32,0.1,0.499124433456943
65,32,0.1,0.389509797189031
80,32,0.1,0.500040058600009
95,32,0.1,0.500147835309558
5,64,0.1,0.216562514306643
20,64,0.1,0.42628931465458
35,64,0.1,0.421021608753376
50,64,0.1,0.499712913366601
65,64,0.1,0.500497871171542
80,64,0.1,0.499726266233271
95,64,0.1,0.500030520838102
5,128,0.1,0.161563964046453
20,128,0.1,0.462767438843871
35,128,0.1,0.391744494803827
50,128,0.1,0.500217460971478
65,128,0.1,0.423478536220605
80,128,0.1,0.49975201819042
95,128,0.1,0.500461627676296
5,4,1,0.144029742556731
20,4,1,0.159332127760228
35,4,1,0.175516755940118
50,4,1,0.132947816997055
65,4,1,0.287270712203757
80,4,1,0.229023600238063
95,4,1,0.152271322620519
5,8,1,0.206771047932976
20,8,1,0.342625020983076
35,8,1,0.499596552671336
50,8,1,0.499149231637901
65,8,1,0.499625165957057
80,8,1,0.498661852004456
95,8,1,0.499861702452349
5,16,1,0.138280379679226
20,16,1,0.425311694059119
35,16,1,0.499542187428467
50,16,1,0.499568893161806
65,16,1,0.499496406171313
80,16,1,0.497617467075646
95,16,1,0.498165888385295
5,32,1,0.301625043873705
20,32,1,0.396565833447786
35,32,1,0.385236879854721
50,32,1,0.415031894275817
65,32,1,0.499295159395077
80,32,1,0.497700445604236
95,32,1,0.499687161409452
5,64,1,0.221201681698179
20,64,1,0.380713119382258
35,64,1,0.42924315951716
50,64,1,0.500760159623983
65,64,1,0.465675502449297
80,64,1,0.4297515222268
95,64,1,0.500531253338217
5,128,1,0.169567100062568
20,128,1,0.36843325092707
35,128,1,0.437218636023745
50,128,1,0.500699117947779
65,128,1,0.500613278090616
80,128,1,0.500405354881045
95,128,1,0.499961848952372
5,4,10,0.181958560332067
20,4,10,0.201754185169925
35,4,10,0.279478360725786
50,4,10,0.203722779227518
65,4,10,0.134499610859314
80,4,10,0.328732316989425
95,4,10,0.16528369119016
5,8,10,0.203181988127394
20,8,10,0.339822826534817
35,8,10,0.499022379404538
50,8,10,0.473529849379664
65,8,10,0.500184078804804
80,8,10,0.49927131499031
95,8,10,0.498600810328252
5,16,10,0.236129232858734
20,16,10,0.386342306459735
35,16,10,0.49943727204749
50,16,10,0.49737520792321
65,16,10,0.499103450380747
80,16,10,0.476515168856537
95,16,10,0.498645637809214
5,32,10,0.216397511025653
20,32,10,0.343522524378519
35,32,10,0.428821590440873
50,32,10,0.465135665125364
65,32,10,0.500047688809535
80,32,10,0.499594645118955
95,32,10,0.498902203604511
5,64,10,0.176786232049932
20,64,10,0.464166628515619
35,64,10,0.500482610752491
50,64,10,0.382747523997009
65,64,10,0.460689160524348
80,64,10,0.432097811655908
95,64,10,0.466040798730333
5,128,10,0.158624425826733
20,128,10,0.46271211982481
35,128,10,0.425171488959087
50,128,10,0.432689152894138
65,128,10,0.499997138671428
80,128,10,0.466965961635307
95,128,10,0.425742800897313
5,4,100,0.26084062018343
20,4,100,0.132566306520777
35,4,100,0.130697858963207
50,4,100,0.151971836896641
65,4,100,0.145846686200003
80,4,100,0.114274786735644
95,4,100,0.204774794365853
5,8,100,0.28888164018984
20,8,100,0.28851062125166
35,8,100,0.48153489294816
50,8,100,0.499190244014101
65,8,100,0.451646408460376
80,8,100,0.499128248561706
95,8,100,0.498949892414046
5,16,100,0.313592073738345
20,16,100,0.461545651543591
35,16,100,0.480484785362206
50,16,100,0.500084886080972
65,16,100,0.500511224038212
80,16,100,0.500353850966748
95,16,100,0.494706542141647
5,32,100,0.234901722901311
20,32,100,0.461838460834134
35,32,100,0.431197446931893
50,32,100,0.464823780311007
