5,10,10,0.332391956233118
5,100,10,0.319618031711151
5,1000,10,0.242770376474538
5,10000,10,0.11161756626837
5,100000,10,0.0835841764714859
5,1000000,10,0.0798024538753834
5,10,100,0.314290237909933
5,100,100,0.304405301469578
5,1000,100,0.32959166933724
5,10000,100,0.209145950647805
5,100000,100,0.0802946023897816
5,1000000,100,0.0805063407041157
5,10,1000,0.199061674983595
5,100,1000,0.214721726258603
5,1000,1000,0.178905522745655
5,10000,1000,0.103134680828336
5,100000,1000,0.117051229226755
5,1000000,1000,0.0836652474476949
5,10,10000,0.167798799005021
5,100,10000,0.106450006867189
5,1000,10000,0.116996863983885
5,10000,10000,0.168221321857498
5,100000,10000,0.0827839582474935
5,1000000,10000,0.151886950815669
5,10,100000,0.124133017442659
5,100,100000,0.149789596972333
5,1000,100000,0.083761578842955
5,10000,100000,0.144203329823437
5,100000,100000,0.0987129744082773
5,1000000,100000,0.0829041340475209
5,10,1000000,0.166659990233332
5,100,1000000,0.151099131682156
5,1000,1000000,0.0692193532634406
5,10000,1000000,0.126829342733751
5,100000,1000000,0.148733766729234
5,1000000,1000000,0.0882815242106548
20,10,10,0.309336324375467
20,100,10,0.0955197317218331
20,1000,10,0.0810251949518534
20,10000,10,0.0844931251812175
20,100000,10,0.0787761906941965
20,1000000,10,0.0745175800027469
20,10,100,0.170618161424713
20,100,100,0.104821910909674
20,1000,100,0.0640269956813014
20,10000,100,0.0778786872987532
20,100000,100,0.0788324634894474
20,1000000,100,0.0765939507698881
20,10,1000,0.0963132735124907
20,100,1000,0.0921500404401105
20,1000,1000,0.091811449892414
20,10000,1000,0.0756783256268217
20,100000,1000,0.0914413847304247
20,1000000,1000,0.0783756046941049
20,10,10000,0.0778987165987578
20,100,10000,0.0777508812892002
20,1000,10000,0.0746844908361184
20,10000,10000,0.0720196401593188
20,100000,10000,0.08979993590624
20,1000000,10000,0.0730592562071754
20,10,100000,0.0968626485983305
20,100,100000,0.0768562392223291
20,1000,100000,0.0715160463306322
20,10000,100000,0.0876377252819362
20,100000,100000,0.0807896122327519
20,1000000,100000,0.0760550672221459
20,10,1000000,0.0900812998824948
20,100,1000000,0.0790041432037724
20,1000,1000000,0.0840009766668193
20,10000,1000000,0.0848402997146302
20,100000,1000000,0.0787180103465641
20,1000000,1000000,0.0788200643989684
35,10,10,0.182657678279846
35,100,10,0.113679630392651
35,1000,10,0.0660757069389125
35,10000,10,0.0919840833829297
35,100000,10,0.0828984113903768
35,1000000,10,0.0873229791390072
35,10,100,0.100554716232508
35,100,100,0.0906735948969159
35,1000,100,0.0783717895893421
35,10000,100,0.0841011231668422
35,100000,100,0.0806722977612965
35,1000000,100,0.0771194814509606
35,10,1000,0.0811777991423644
35,100,1000,0.0855327412290741
35,1000,1000,0.0714616810877627
35,10000,1000,0.0849185093622671
35,100000,1000,0.0812293030566619
35,1000000,1000,0.0817452959758275
35,10,10000,0.0762954188222009
35,100,10000,0.0710906621495826
35,1000,10000,0.0756945398220635
35,10000,10000,0.0820648109997101
35,100000,10000,0.0764766362984328
35,1000000,10000,0.0803594591707488
35,10,100000,0.0756754642982496
35,100,100000,0.0789869752323399
35,1000,100000,0.0847525523050863
35,10000,100000,0.0778853637320881
35,100000,100000,0.0814801461948145
35,1000000,100000,0.0802574051183445
35,10,1000000,0.0827906346808283
35,100,1000000,0.0835164583619466
35,1000,1000000,0.0818301820567993
35,10000,1000000,0.0819074379282455
35,100000,1000000,0.0749429641837965
35,1000000,1000000,0.0841583497382838
50,10,10,0.224644813746585
50,100,10,0.107910238215141
50,1000,10,0.0768743609699522
50,10000,10,0.0831215950189992
50,100000,10,0.0845589357383754
50,1000000,10,0.077707961360619
50,10,100,0.0672984480153825
50,100,100,0.0658706450579133
50,1000,100,0.0764060568603214
