5,4,0.0001,0.26449549054617
20,4,0.0001,0.254536159562942
35,4,0.0001,0.317290817805857
50,4,0.0001,0.246682766408766
65,4,0.0001,0.24615342062293
80,4,0.0001,0.186214309694944
95,4,0.0001,0.235549336934792
5,8,0.0001,0.2244178150132
20,8,0.0001,0.192441514443987
35,8,0.0001,0.296319186924873
50,8,0.0001,0.236935173739871
65,8,0.0001,0.266673915365716
80,8,0.0001,0.247810129866166
95,8,0.0001,0.267715438965954
5,16,0.0001,0.234478246272643
20,16,0.0001,0.231509140991012
35,16,0.0001,0.263205031360161
50,16,0.0001,0.240882853393154
65,16,0.0001,0.312671679714325
80,16,0.0001,0.27631086999649
95,16,0.0001,0.247874986647133
5,32,0.0001,0.17560164202109
20,32,0.0001,0.239312937783272
35,32,0.0001,0.197700636359474
50,32,0.0001,0.185060240504204
65,32,0.0001,0.255157067863084
80,32,0.0001,0.291814501976224
95,32,0.0001,0.31276133467625
5,64,0.0001,0.242294442155382
20,64,0.0001,0.203007447084497
35,64,0.0001,0.301637442964184
50,64,0.0001,0.364492247707122
65,64,0.0001,0.418807894214775
80,64,0.0001,0.408852378336309
95,64,0.0001,0.315816279815044
5,128,0.0001,0.214501403958553
20,128,0.0001,0.258893009202033
35,128,0.0001,0.217903523630759
50,128,0.0001,0.34181908010194
65,128,0.0001,0.368397961208015
80,128,0.0001,0.372895015947138
95,128,0.0001,0.417326679790627
5,4,0.001,0.228060286285461
20,4,0.001,0.204540165422943
35,4,0.001,0.253669177005601
50,4,0.001,0.214200010682293
65,4,0.001,0.315224938576813
80,4,0.001,0.311580559752171
95,4,0.001,0.211909994048437
5,8,0.001,0.246228768941995
20,8,0.001,0.168902318057654
35,8,0.001,0.25212978223382
50,8,0.001,0.291790657571457
65,8,0.001,0.256764180744403
80,8,0.001,0.27544484121534
95,8,0.001,0.271450426528712
5,16,0.001,0.262040470631324
20,16,0.001,0.239527537426178
35,16,0.001,0.299391300035099
50,16,0.001,0.272076103709808
65,16,0.001,0.290725289566451
80,16,0.001,0.268503258099467
95,16,0.001,0.262639442079079
5,32,0.001,0.20000305208381
20,32,0.001,0.220793465488562
35,32,0.001,0.243893924827176
50,32,0.001,0.222474972912756
65,32,0.001,0.168865120786217
80,32,0.001,0.247420035404172
95,32,0.001,0.309507050313602
5,64,0.001,0.24623544537533
20,64,0.001,0.180570815974607
35,64,0.001,0.220651352836149
50,64,0.001,0.270450869080865
65,64,0.001,0.415531672999741
80,64,0.001,0.390453081841627
95,64,0.001,0.404535587297227
5,128,0.001,0.225036815760961
20,128,0.001,0.213627744967877
35,128,0.001,0.24642715438966
50,128,0.001,0.378361107296006
65,128,0.001,0.302761945093012
80,128,0.001,0.39501880846648
95,128,0.001,0.441736673839064
5,4,0.01,0.176199659692655
20,4,0.01,0.220165880755086
35,4,0.01,0.218711372064277
50,4,0.01,0.210409704100475
65,4,0.01,0.224220383341727
80,4,0.01,0.213844252163164
95,4,0.01,0.301205382349799
5,8,0.01,0.212127455019915
20,8,0.01,0.209074417433503
35,8,0.01,0.258053686154222
50,8,0.01,0.290549794747364
65,8,0.01,0.298738917120664
80,8,0.01,0.240556661935937
95,8,0.01,0.291778258480978
5,16,0.01,0.273952181476903
20,16,0.01,0.201385073784126
35,16,0.01,0.292522203909719
50,16,0.01,0.272866784171893
65,16,0.01,0.251931396786156
80,16,0.01,0.270203841047475
95,16,0.01,0.315279303819683
5,32,0.01,0.206151093409025
20,32,0.01,0.208541256542905
35,32,0.01,0.237364373025683
50,32,0.01,0.245258778556059
65,32,0.01,0.185799417051992
80,32,0.01,0.291310908147538
95,32,0.01,0.247859726228082
5,64,0.01,0.224701086541836
20,64,0.01,0.299375085839857
35,64,0.01,0.237545590501915
50,64,0.01,0.239783149445284
65,64,0.01,0.326841932579469
80,64,0.01,0.326068420088816
95,64,0.01,0.378793167910391
5,128,0.01,0.263758221550764
20,128,0.01,0.26136233575974
35,128,0.01,0.230899678005158
50,128,0.01,0.274182041538861
65,128,0.01,0.358409063162874
80,128,0.01,0.443170199453677
95,128,0.01,0.391953371789589
5,4,0.1,0.183904263761083
20,4,0.1,0.204284553403836
35,4,0.1,0.189427581681393
50,4,0.1,0.234961810801325
65,4,0.1,0.238917120664133
80,4,0.1,0.324226678264585
95,4,0.1,0.20018140823147
5,8,0.1,0.214650193044301
20,8,0.1,0.187834775442934
35,8,0.1,0.277073890949045
50,8,0.1,0.29546364968182
65,8,0.1,0.272776175433777
80,8,0.1,0.20354728440843
95,8,0.1,0.272475735933709
5,16,0.1,0.219743357902608
20,16,0.1,0.192314662210624
35,16,0.1,0.312208144485648
50,16,0.1,0.291442529261854
65,16,0.1,0.270776106761892
80,16,0.1,0.309514680523127
95,16,0.1,0.291467327442812
5,32,0.1,0.207163049947352
20,32,0.1,0.202738482198721
